 Optimized Parameter
a1 = ,       0.149156
a2 = ,       0.098013
a3 = ,       0.089679
a4 = ,       0.006176
b1 = ,       0.062405
b2 = ,       0.128128
z1 = ,      83.438858
z2 = ,      11.320376
z3 = ,      83.853088
s1 = ,      19.948133
s2 = ,       4.009008
s3 = ,       3.630394
Er = ,   46602.371094
NS = ,       0.818794

 No,rain(mm/h),q_obs(m3/s),q_cal(m3/s)
  605,   0.13400,  24.01000,  23.39113
  606,   0.12550,  22.63000,  23.38123
  607,   0.11630,  22.33000,  23.36711
  608,   0.11530,  24.90000,  23.34877
  609,   0.12810,  25.29000,  23.32624
  610,   0.55950,  23.91000,  23.30039
  611,   1.08450,  22.36000,  23.27292
  612,   0.97420,  19.47000,  23.24502
  613,   1.20190,  15.65000,  23.21809
  614,   1.16100,  30.06000,  23.19319
  615,   0.63530,  27.95000,  23.17017
  616,   0.46360,  22.56000,  23.14860
  617,   0.38180,  15.98000,  23.12796
  618,   0.32830,  21.05000,  23.10773
  619,   0.27330,  31.13000,  23.08738
  620,   0.27270,  26.48000,  23.06647
  621,   0.20650,  20.82000,  23.04454
  622,   0.18260,  20.63000,  23.02118
  623,   0.18660,  24.83000,  22.99607
  624,   0.14680,  22.02000,  22.96890
  625,   0.12750,  20.93000,  22.93942
  626,   0.29120,  22.73000,  22.90771
  627,   0.10900,  20.59000,  22.87356
  628,   0.10160,  20.76000,  22.83679
  629,   0.09510,  19.21000,  22.79727
  630,   0.08930,  19.87000,  22.75491
  631,   0.08430,  19.54000,  22.70967
  632,   0.07990,  18.85000,  22.66152
  633,   0.13020,  21.05000,  22.61057
  634,   0.15480,  19.79000,  22.55696
  635,   0.19850,  21.37000,  22.50093
  636,   0.49310,  20.27000,  22.44325
  637,   1.05390,  19.48000,  22.38557
  638,   0.75700,  17.91000,  22.32871
  639,   0.49970,  15.24000,  22.27284
  640,   0.75700,  19.71000,  22.21857
  641,   0.22700,  20.79000,  22.16542
  642,   0.30400,  19.05000,  22.11312
  643,   0.16110,  27.49000,  22.06120
  644,   0.11380,  24.71000,  22.00916
  645,   0.07270,  24.67000,  21.95657
  646,   0.06380,  20.98000,  21.90302
  647,   0.06000,  21.17000,  21.84821
  648,   0.05700,  20.97000,  21.79190
  649,   0.05470,  18.87000,  21.73391
  650,   0.09150,  18.73000,  21.67417
  651,   0.05090,  19.22000,  21.61258
  652,   0.04940,  19.38000,  21.54907
  653,   0.04820,  19.17000,  21.48360
  654,   0.04710,  19.56000,  21.41615
  655,   0.04620,  18.95000,  21.34674
  656,   0.04980,  21.09000,  21.27540
  657,   0.11850,  18.73000,  21.20231
  658,   0.28280,  20.80000,  21.12793
  659,   0.93340,  16.94000,  21.05385
  660,   0.81260,  17.70000,  20.98115
  661,   0.71700,  19.25000,  20.91049
  662,   0.41020,  17.31000,  20.84188
  663,   0.25950,  17.91000,  20.77498
  664,   0.20080,  18.82000,  20.70943
  665,   0.18220,  18.73000,  20.64488
  666,   0.14500,  17.26000,  20.58099
  667,   0.12640,  20.80000,  20.51740
  668,   0.11170,  21.45000,  20.45386
  669,   0.10000,  15.09000,  20.39009
  670,   0.09070,  19.96000,  20.32587
  671,   0.08310,  16.68000,  20.26103
  672,   0.07680,  16.68000,  20.19540
  673,   0.07220,  15.78000,  20.12887
  674,   0.12180,  16.17000,  20.06144
  675,   0.06390,  15.18000,  19.99301
  676,   0.07410,  16.29000,  19.92355
  677,   0.05800,  15.92000,  19.85299
  678,   0.09310,  14.72000,  19.78139
  679,   0.05630,  16.17000,  19.70870
  680,   0.08220,  15.95000,  19.63497
  681,   0.09530,  14.92000,  19.56027
  682,   0.66950,  12.30000,  19.48573
  683,   1.03880,  13.53000,  19.41294
  684,   0.82770,  14.01000,  19.34278
  685,   1.09640,  14.01000,  19.27648
  686,   0.71470,  15.67000,  19.21426
  687,   0.73770,  19.16000,  19.15633
  688,   0.36890,  15.01000,  19.10215
  689,   0.29420,  13.98000,  19.05109
  690,   0.24850,  17.48000,  19.00257
  691,   0.21690,  20.54000,  18.95599
  692,   0.18550,  16.29000,  18.91082
  693,   0.17820,  11.93000,  18.86660
  694,   0.14540,  15.27000,  18.82290
  695,   0.13070,  19.50000,  18.77931
  696,   0.11850,  16.86000,  18.73551
  697,   0.11690,  16.62000,  18.69122
  698,   0.16360,  15.15000,  18.64631
  699,   0.09420,  15.79000,  18.60057
  700,   0.08640,  14.47000,  18.55379
  701,   0.07990,  15.15000,  18.50584
  702,   0.07460,  14.69000,  18.45658
  703,   0.07120,  13.69000,  18.40593
  704,   0.07680,  12.96000,  18.35385
  705,   0.08020,  13.22000,  18.30031
  706,   0.11800,  14.06000,  18.24539
  707,   0.35510,  13.53000,  18.18960
  708,   0.86910,  14.16000,  18.13430
  709,   1.09140,  13.53000,  18.08102
  710,   1.00900,  13.85000,  18.03082
  711,   1.10620,  15.03000,  17.98472
  712,   1.07120,  15.91000,  17.94346
  713,   0.95200,  14.96000,  17.90736
  714,   0.92540,  15.20000,  17.87660
  715,   0.91700,  15.83000,  17.85126
  716,   0.97230,  18.54000,  17.83146
  717,   1.04310,  15.74000,  17.81737
  718,   0.95010,  13.09000,  17.80892
  719,   0.95740,  16.68000,  17.80601
  720,   0.95080,  16.41000,  17.80849
  721,   0.91530,  16.81000,  17.81614
  722,   0.58670,  18.40000,  17.82811
  723,   0.48380,  13.06000,  17.84349
  724,   0.50480,  16.04000,  17.86155
  725,   0.34180,  16.26000,  17.88137
  726,   0.67430,  16.56000,  17.90280
  727,   1.32220,  15.66000,  17.92688
  728,   1.80760,  16.29000,  19.88033
  729,   2.10690,  19.65000,  24.71535
  730,   2.14310,  17.59000,  28.91980
  731,   2.35520,  16.95000,  33.23889
  732,   2.97400,  18.13000,  39.14109
  733,   3.39460,  18.18000,  45.65283
  734,   2.67680,  19.05000,  48.52485
  735,   1.91540,  24.22000,  48.18199
  736,   1.17580,  24.97000,  45.21816
  737,   1.25060,  27.44000,  43.02389
  738,   1.03310,  28.13000,  40.40802
  739,   0.85380,  28.44000,  37.57604
  740,   0.79790,  28.75000,  35.01140
  741,   0.71670,  27.49000,  32.57753
  742,   0.66680,  26.78000,  30.36634
  743,   0.57100,  26.68000,  28.17334
  744,   0.44070,  24.40000,  25.86834
  745,   0.40040,  23.87000,  23.79636
  746,   0.31380,  23.26000,  21.74984
  747,   0.22950,  24.43000,  19.73179
  748,   0.19090,  22.02000,  19.67399
  749,   0.16460,  21.50000,  19.74091
  750,   0.19970,  21.07000,  19.80143
  751,   0.64580,  21.29000,  19.85641
  752,   1.22980,  20.74000,  19.90768
  753,   1.93420,  20.22000,  21.69829
  754,   2.37450,  20.20000,  27.55702
  755,   2.61270,  20.75000,  33.35799
  756,   2.58220,  20.91000,  38.13264
  757,   2.72020,  22.20000,  42.66272
  758,   2.51310,  23.19000,  45.73009
  759,   2.21960,  27.25000,  47.25509
  760,   1.59420,  28.38000,  46.27387
  761,   0.93930,  31.21000,  43.07929
  762,   0.76840,  31.18000,  39.79048
  763,   0.58190,  35.05000,  36.36382
  764,   0.49540,  30.30000,  33.18449
  765,   0.39100,  28.99000,  30.14581
  766,   0.30400,  27.28000,  27.28703
  767,   0.32670,  25.54000,  24.97812
  768,   0.26460,  27.00000,  22.82014
  769,   0.40380,  24.77000,  21.52238
  770,   0.28700,  23.99000,  21.31430
  771,   0.18370,  23.45000,  21.37153
  772,   0.16420,  25.01000,  21.42253
  773,   0.18000,  23.09000,  21.46730
  774,   0.25790,  22.66000,  21.50599
  775,   0.61430,  22.76000,  21.53949
  776,   1.11780,  22.13000,  21.56943
  777,   1.71990,  21.92000,  21.59832
  778,   1.96950,  21.79000,  24.75256
  779,   1.28800,  22.13000,  26.40541
  780,   1.34790,  22.66000,  28.01938
  781,   2.17380,  25.77000,  32.39746
  782,   2.26220,  26.81000,  36.40777
  783,   1.95910,  26.83000,  38.68224
  784,   1.52500,  28.99000,  39.02168
  785,   1.13080,  30.74000,  37.88157
  786,   0.71710,  32.44000,  35.42689
  787,   0.53100,  31.42000,  32.69747
  788,   0.42020,  29.74000,  30.01068
  789,   0.31590,  29.13000,  27.38195
  790,   0.20220,  29.01000,  24.76623
  791,   0.17060,  25.57000,  22.45962
  792,   0.15360,  27.30000,  22.34969
  793,   0.14900,  24.71000,  22.39173
  794,   0.12130,  23.90000,  22.42838
  795,   0.10120,  25.23000,  22.45940
  796,   0.08650,  22.55000,  22.48460
  797,   0.07500,  22.88000,  22.50388
  798,   0.08390,  22.88000,  22.51722
  799,   0.12490,  22.33000,  22.52472
  800,   0.58110,  22.07000,  22.52737
  801,   1.04800,  21.54000,  22.52687
  802,   1.33520,  21.64000,  22.52517
  803,   1.61320,  23.94000,  22.52434
  804,   1.81330,  24.32000,  22.52645
  805,   1.92040,  21.01000,  26.68396
  806,   1.82060,  22.61000,  30.09558
  807,   1.34700,  23.54000,  31.23979
  808,   1.15290,  26.23000,  31.50026
  809,   0.70510,  26.66000,  30.09259
  810,   0.42600,  28.23000,  27.89880
  811,   0.28070,  27.38000,  25.53195
  812,   0.33880,  27.71000,  23.76094
  813,   0.19550,  26.31000,  22.72943
  814,   0.18060,  23.58000,  22.75455
  815,   0.29700,  24.04000,  22.77701
  816,   0.26060,  23.99000,  22.79648
  817,   0.31970,  23.14000,  22.81281
  818,   0.34630,  22.66000,  22.82594
  819,   0.38830,  22.76000,  22.83593
  820,   0.42590,  22.72000,  22.84296
  821,   0.43770,  22.23000,  22.84717
  822,   0.47720,  22.73000,  22.84882
  823,   0.87940,  22.55000,  22.84885
  824,   0.70230,  22.88000,  22.84774
  825,   0.83000,  23.05000,  22.84610
  826,   1.00780,  22.92000,  22.84477
  827,   1.10350,  23.18000,  22.84461
  828,   1.11100,  23.47000,  22.84630
  829,   0.89560,  24.48000,  22.85002
  830,   0.71810,  24.50000,  22.85552
  831,   0.76110,  27.58000,  22.86271
  832,   1.10720,  26.24000,  23.76166
  833,   0.57510,  25.97000,  23.15074
  834,   0.90040,  27.28000,  23.82806
  835,   0.40260,  25.72000,  22.90930
  836,   0.77860,  26.51000,  22.92367
  837,   1.04680,  28.40000,  24.14145
  838,   3.14430,  26.24000,  32.86375
  839,   7.53990,  28.12000,  56.24303
  840,   3.15580,  30.68000,  59.89977
  841,   1.16380,  33.75000,  55.72305
  842,   0.05350,  37.49000,  48.18258
  843,   0.04240,  37.72000,  41.82499
  844,   0.03830,  35.84000,  36.48333
  845,   0.02960,  34.79000,  31.97546
  846,   0.02610,  32.87000,  28.18451
  847,   0.04340,  30.68000,  25.06959
  848,   0.32730,  27.05000,  23.58728
  849,   0.66630,  27.59000,  23.63603
  850,   0.55760,  24.71000,  23.67999
  851,   0.62270,  23.01000,  23.71964
  852,   0.98590,  24.04000,  23.81874
  853,   1.01810,  27.66000,  24.97982
  854,   0.99930,  24.61000,  25.89001
  855,   0.55090,  23.83000,  25.02173
  856,   0.17700,  24.86000,  23.88185
  857,   0.09680,  25.96000,  23.90659
  858,   0.27220,  25.31000,  23.92765
  859,   0.06330,  24.25000,  23.94446
  860,   0.04460,  24.04000,  23.95657
  861,   0.23690,  25.49000,  23.96399
  862,   0.73140,  23.99000,  23.96771
  863,   0.02880,  26.45000,  23.96726
  864,   3.72780,  24.46000,  24.71492
  865,   1.12200,  26.61000,  26.11579
  866,   1.16080,  25.24000,  27.43718
  867,   1.40840,  26.18000,  29.45469
  868,   1.07830,  25.14000,  29.94939
  869,   0.01620,  28.16000,  26.49338
  870,   0.01550,  28.24000,  24.03709
  871,   0.11560,  26.67000,  24.05061
  872,   0.10080,  26.06000,  24.06177
  873,   0.50200,  25.42000,  24.07065
  874,   0.78550,  27.45000,  24.07785
  875,   0.94150,  26.07000,  24.08416
  876,   0.91140,  24.08000,  24.09019
  877,   0.90370,  23.64000,  24.09638
  878,   0.94420,  23.53000,  24.10322
  879,   0.85820,  24.76000,  24.14714
  880,   0.51990,  23.75000,  24.11894
  881,   0.19810,  23.08000,  24.12640
  882,   0.09650,  23.59000,  24.13229
  883,   0.05880,  23.23000,  24.13577
  884,   0.04470,  26.61000,  24.13616
  885,   0.03590,  24.16000,  24.13291
  886,   0.03000,  23.66000,  24.12558
  887,   0.02860,  22.53000,  24.11387
  888,   0.02300,  21.40000,  24.09757
  889,   0.02070,  19.29000,  24.07652
  890,   0.09620,  19.56000,  24.05081
  891,   0.01750,  22.57000,  24.02037
  892,   0.04860,  20.94000,  23.98528
  893,   0.01560,  19.87000,  23.94558
  894,   0.04710,  21.04000,  23.90138
  895,   0.01890,  19.87000,  23.85280
  896,   0.06970,  18.90000,  23.80005
  897,   0.16680,  20.65000,  23.74350
  898,   0.50790,  20.65000,  23.68417
  899,   0.35130,  19.48000,  23.62256
  900,   0.62090,  20.00000,  23.55966
  901,   0.84550,  20.21000,  23.49667
  902,   0.53350,  19.01000,  23.43398
  903,   0.40630,  19.01000,  23.37171
  904,   0.25410,  19.38000,  23.30966
  905,   0.16840,  20.44000,  23.24750
  906,   0.05610,  20.44000,  23.18477
  907,   0.03540,  19.21000,  23.12108
  908,   0.03440,  19.21000,  23.05610
  909,   0.02380,  18.86000,  22.98956
  910,   0.03270,  18.52000,  22.92129
  911,   0.01880,  17.72000,  22.85113
  912,   0.03330,  17.57000,  22.77901
  913,   0.01630,  18.34000,  22.70486
  914,   0.03640,  18.46000,  22.62867
  915,   0.01470,  17.44000,  22.55043
  916,   0.03520,  18.09000,  22.47019
  917,   0.01370,  17.30000,  22.38796
  918,   0.03440,  18.00000,  22.30382
  919,   0.01310,  17.73000,  22.21781
  920,   0.03380,  16.68000,  22.13004
  921,   0.03210,  14.37000,  22.04059
  922,   0.19320,  15.65000,  21.94986
  923,   0.19820,  17.96000,  21.85818
  924,   0.35640,  19.87000,  21.76616
  925,   0.22370,  20.01000,  21.67402
  926,   0.28410,  19.12000,  21.58206
  927,   0.03740,  18.22000,  21.49011
  928,   0.04650,  16.94000,  21.39800
  929,   0.02010,  14.75000,  21.30560
  930,   0.03810,  14.11000,  21.21280
  931,   0.01540,  21.04000,  21.11952
  932,   0.03520,  22.71000,  21.02570
  933,   0.01350,  20.48000,  20.93128
  934,   0.03660,  17.03000,  20.83627
  935,   0.01250,  15.55000,  20.74064
  936,   0.03750,  14.47000,  20.64441
  937,   0.01200,  14.69000,  20.54757
  938,   0.03080,  15.30000,  20.45016
  939,   0.01170,  15.72000,  20.35217
  940,   0.02080,  15.08000,  20.25365
  941,   0.01150,  15.74000,  20.15460
  942,   0.02060,  15.08000,  20.05507
  943,   0.01140,  13.32000,  19.95508
  944,   0.02050,  15.08000,  19.85467
  945,   0.01740,  17.82000,  19.75389
  946,   0.02350,  16.58000,  19.65279
  947,   0.04940,  16.38000,  19.55146
  948,   0.29850,  13.87000,  19.45046
  949,   0.54740,  13.95000,  19.35068
  950,   0.53210,  13.55000,  19.25282
  951,   0.49850,  10.18000,  19.15737
  952,   0.13410,  13.55000,  19.06405
  953,   0.04100,  13.85000,  18.97244
  954,   0.03830,  14.07000,  18.88219
  955,   0.02300,  17.99000,  18.79296
  956,   0.02850,  17.99000,  18.70451
  957,   0.01700,  14.57000,  18.61658
  958,   0.02460,  10.85000,  18.52902
  959,   0.01440,  10.20000,  18.44166
  960,   0.02280,  16.07000,  18.35438
  961,   0.01280,  15.55000,  18.26708
  962,   0.01240,  13.96000,  18.17967
  963,   0.01210,  14.40000,  18.09209
  964,   0.01180,  13.70000,  18.00430
  965,   0.01160,  13.26000,  17.91627
  966,   0.01150,  13.17000,  17.82797
  967,   0.01300,  12.65000,  17.73941
  968,   0.04090,  13.08000,  17.65063
  969,   0.07770,  12.57000,  17.56174
  970,   0.12270,  13.58000,  17.47295
  971,   0.51580,  14.08000,  17.38511
  972,   0.51390,  13.96000,  17.29894
  973,   0.47970,  12.91000,  17.21492
  974,   0.70930,  12.56000,  17.13388
  975,   0.57040,  13.52000,  17.05619
  976,   0.15840,  14.05000,  16.98137
  977,   0.05020,  10.80000,  16.90883
  978,   0.03540,  12.73000,  16.83801
  979,   0.02750,  16.01000,  16.76847
  980,   0.02270,  15.72000,  16.69980
  981,   0.01960,  10.89000,  16.63168
  982,   0.01750,   8.97000,  16.56383
  983,   0.01600,  13.49000,  16.49602
  984,   0.01500,  14.25000,  16.42809
  985,   0.01420,  13.50000,  16.35988
  986,   0.01760,  13.53000,  16.29128
  987,   0.01310,  12.46000,  16.22223
  988,   0.01940,  12.16000,  16.15265
  989,   0.01240,  12.01000,  16.08251
  990,   0.01670,  12.24000,  16.01178
  991,   0.01200,  11.26000,  15.94045
  992,   0.04350,  11.34000,  15.86856
  993,   0.03320,  12.39000,  15.79616
  994,   0.02540,  10.32000,  15.72327
  995,   0.07000,  12.20000,  15.64998
  996,   0.23120,  14.08000,  15.57670
  997,   0.22720,   8.59000,  15.50373
  998,   0.21970,   6.99000,  15.43131
  999,   0.21120,  10.49000,  15.35963
 1000,   0.24200,  11.84000,  15.28889
 1001,   0.03780,  11.32000,  15.21886
 1002,   0.02260,  14.97000,  15.14933
 1003,   0.01820,  14.58000,  15.08013
 1004,   0.01580,  11.77000,  15.01111
 1005,   0.01430,  11.55000,  14.94215
 1006,   0.01330,  11.41000,  14.87314
 1007,   0.01270,   8.01000,  14.80401
 1008,   0.01230,   6.79000,  14.73471
 1009,   0.01190,  11.58000,  14.66519
 1010,   0.06590,  12.74000,  14.59551
 1011,   0.01150,  12.29000,  14.52564
 1012,   0.08700,  12.03000,  14.45570
 1013,   0.01130,  11.57000,  14.38563
 1014,   0.08760,  11.44000,  14.31555
 1015,   0.02920,  11.44000,  14.24544
 1016,   0.04390,  11.31000,  14.17532
 1017,   0.02590,  10.89000,  14.10518
 1018,   0.17170,  11.38000,  14.03527
 1019,   0.27290,  10.40000,  13.96600
 1020,   0.67970,  10.40000,  13.89843
 1021,   0.74480,   6.96000,  13.83355
 1022,   0.67860,   6.63000,  13.77199
 1023,   0.58520,  11.31000,  13.71409
 1024,   0.23470,  12.40000,  13.65945
 1025,   0.05110,  15.00000,  13.60736
 1026,   0.10200,  15.62000,  13.55734
 1027,   0.02750,  12.85000,  13.50884
 1028,   0.10380,  11.58000,  13.46152
 1029,   0.01950,  11.44000,  13.41498
 1030,   0.09270,  11.51000,  13.36899
 1031,   0.01590,   7.93000,  13.32325
 1032,   0.09900,   6.03000,  13.27763
 1033,   0.06520,  10.64000,  13.23200
 1034,   0.47300,  13.65000,  13.18699
 1035,   0.04620,  12.05000,  13.14232
 1036,   0.43030,   6.33000,  13.09848
 1037,   0.04560,  10.70000,  13.05514
 1038,   0.42750,  10.69000,  13.01275
 1039,   0.04780,   9.60000,  12.97096
 1040,   0.45110,   9.94000,  12.93023
 1041,   0.27930,  13.10000,  12.89059
 1042,   0.41700,  14.08000,  12.85234
 1043,   0.39680,   9.84000,  12.81566
 1044,   0.15920,   9.48000,  12.78024
 1045,   0.15210,   5.05000,  12.74582
 1046,   0.35610,   7.89000,  12.71254
 1047,   0.29320,   7.62000,  12.68041
 1048,   0.37490,   7.29000,  12.64957
 1049,   0.44840,  11.10000,  12.62025
 1050,   1.14710,  12.26000,  12.59392
 1051,   0.27130,  12.84000,  12.57013
 1052,   0.70240,  14.80000,  12.54930
 1053,   0.35370,  11.20000,  12.53108
 1054,   0.36790,   7.43000,  12.51522
 1055,   0.07800,   7.49000,  12.50093
 1056,   0.27960,   7.49000,  12.48795
 1057,   0.00960,   7.49000,  12.47555
 1058,   0.04670,   7.49000,  12.46321
 1059,   0.16310,   7.49000,  12.45071
 1060,   0.00960,   8.61000,  12.43760
 1061,   0.00960,   8.67000,  12.42351
 1062,   0.44270,   8.67000,  12.40895
 1063,   0.29900,   9.78000,  12.39409
 1064,   0.04530,   9.78000,  12.37859
 1065,   0.03020,  10.19000,  12.36214
 1066,   0.09940,  10.09000,  12.34465
 1067,   0.13320,  10.70000,  12.32612
 1068,   0.33270,  14.27000,  12.30690
 1069,   0.56650,   6.27000,  12.28773
 1070,   1.09200,   6.03000,  12.27017
 1071,   0.35730,  11.19000,  12.25415
 1072,   0.49410,  11.07000,  12.23981
 1073,   0.25790,   7.28000,  12.22683
 1074,   0.15980,  11.77000,  12.21478
 1075,   0.04430,  14.95000,  12.20307
 1076,   0.02560,  14.94000,  12.19118
 1077,   0.02340,   8.00000,  12.17869
 1078,   0.01740,   5.99000,  12.16526
 1079,   0.01520,   5.99000,  12.15062
 1080,   0.01540,   5.99000,  12.13456
 1081,   0.01220,   5.99000,  12.11690
 1082,   0.02410,   5.99000,  12.09756
 1083,   0.01070,   9.54000,  12.07646
 1084,   0.01030,   8.82000,  12.05352
 1085,   0.01850,   8.87000,  12.02875
 1086,   0.00980,   8.27000,  12.00214
 1087,   0.03700,   8.27000,  11.97375
 1088,   0.29380,   9.20000,  11.94412
 1089,   0.57610,   9.05000,  11.91422
 1090,   0.70480,   8.32000,  11.88508
 1091,   0.82850,  12.46000,  11.85775
 1092,   0.86270,  13.80000,  11.83315
 1093,   0.41920,   5.53000,  11.81118
 1094,   0.51920,   5.21000,  11.79190
 1095,   2.65720,  11.69000,  11.77930
 1096,   4.87520,  14.15000,  13.25778
 1097,   0.40970,  14.29000,  11.95089
 1098,   0.44490,  14.04000,  11.81538
 1099,   0.04770,  12.69000,  11.84436
 1100,   0.02310,  13.39000,  11.87815
 1101,   0.01750,  12.02000,  11.91499
 1102,   0.01580,  11.27000,  11.95341
 1103,   0.01530,  10.89000,  11.99220
 1104,   0.01360,  10.27000,  12.03038
 1105,   0.01200,   9.95000,  12.06715
 1106,   0.06380,   8.56000,  12.10194
 1107,   0.01070,   5.76000,  12.13425
 1108,   0.05040,   2.69000,  12.16374
 1109,   0.00990,   2.15000,  12.19008
 1110,   0.03530,   1.65000,  12.21309
 1111,   0.02280,   1.45000,  12.23263
 1112,   0.09440,   1.17000,  12.24874
 1113,   0.50840,   1.12000,  12.26225
 1114,   0.65450,   0.36000,  12.27411
 1115,   0.46760,   0.36000,  12.28479
 1116,   2.73510,   0.36000,  12.29882
 1117,   5.54280,   0.36000,  18.24187
 1118,   1.14870,   0.36000,  18.94322
 1119,   0.49730,   0.36000,  17.17002
 1120,   0.44930,   0.30000,  15.51992
 1121,   0.22570,  12.13000,  13.33153
 1122,   0.11090,  11.74000,  12.57517
 1123,   0.04340,  11.32000,  12.63527
 1124,   0.03170,   3.14000,  12.69511
 1125,   0.01850,   1.17000,  12.75361
 1126,   0.01610,   2.21000,  12.80989
 1127,   0.03550,  11.01000,  12.86327
 1128,   0.01340,  10.74000,  12.91323
 1129,   0.01220,   9.75000,  12.95932
 1130,   0.02110,  10.50000,  13.00125
 1131,   0.01060,   7.39000,  13.03881
 1132,   0.01990,   5.22000,  13.07186
 1133,   0.00970,   4.03000,  13.10032
 1134,   0.01910,   2.93000,  13.12418
 1135,   0.02260,   1.60000,  13.14348
 1136,   0.16940,   1.42000,  13.15857
 1137,   0.43930,   1.37000,  13.17025
 1138,   0.55880,   1.32000,  13.17944
 1139,   0.66440,   4.35000,  13.18708
 1140,   0.54900,   1.56000,  13.19377
 1141,   0.49010,   1.56000,  13.19986
 1142,   0.16780,   1.56000,  13.20507
 1143,   0.12410,   0.67000,  13.20910
 1144,   0.13530,   1.40000,  13.21172
 1145,   0.10400,   9.56000,  13.21271
 1146,   0.07230,  11.17000,  13.21186
 1147,   0.02780,   9.25000,  13.20890
 1148,   0.01650,   1.65000,  13.20365
 1149,   0.01550,   1.65000,  13.19596
 1150,   0.02120,   0.83000,  13.18574
 1151,   0.03910,   0.72000,  13.17298
 1152,   0.06830,   0.59000,  13.15775
 1153,   0.07590,   0.59000,  13.14013
 1154,   0.08840,   0.59000,  13.12026
 1155,   0.08040,   0.59000,  13.09823
 1156,   0.08790,   0.59000,  13.07416
 1157,   0.07410,   0.59000,  13.04815
 1158,   0.10170,   0.59000,  13.02033
 1159,   0.15950,   0.59000,  12.99095
 1160,   0.21740,   0.59000,  12.96033
 1161,   0.50150,   0.59000,  12.92926
 1162,   0.22300,   0.59000,  12.89787
 1163,   0.28640,   0.18000,  12.86641
 1164,   0.30770,   0.09000,  12.83509
 1165,   0.57830,   0.09000,  12.80461
 1166,   0.25850,   0.68000,  12.77493
 1167,   0.62820,   5.85000,  12.74669
 1168,   0.95500,   9.88000,  12.72100
 1169,   0.64000,   8.95000,  12.69817
 1170,   0.75720,  10.14000,  12.67863
 1171,   0.54660,  11.46000,  12.66233
 1172,   0.14960,  11.76000,  12.64844
 1173,   0.13260,  10.34000,  12.63627
 1174,   0.12230,  10.26000,  12.62520
 1175,   0.14740,  13.42000,  12.61477
 1176,   0.13830,  12.10000,  12.60459
 1177,   0.09560,  11.64000,  12.59426
 1178,   0.04920,  10.76000,  12.58337
 1179,   0.04520,   9.86000,  12.57158
 1180,   0.66080,   9.75000,  12.55977
 1181,   0.09550,   8.94000,  12.54760
 1182,   0.59310,   9.20000,  12.53571
 1183,   1.09620,   8.75000,  12.52557
 1184,   1.93140,   9.05000,  12.51986
 1185,   4.45090,  10.72000,  12.52537
 1186,   5.26870,  11.94000,  28.36615
 1187,   5.96940,  12.95000,  45.07704
 1188,   9.77000,  30.25000,  73.01525
 1189,   9.35410,  32.29000,  95.00877
 1190,   9.73790,  63.87000, 114.93971
 1191,   8.54020,  99.69000, 127.37650
 1192,  11.51130, 107.86000, 148.74184
 1193,  10.38130, 125.18000, 162.64954
 1194,   8.45610, 139.28999, 167.39819
 1195,   4.55450, 151.32001, 157.24234
 1196,   1.42740, 155.56000, 137.38882
 1197,   2.81750, 130.12000, 125.86734
 1198,   4.22920, 109.97000, 121.41753
 1199,   3.63600,  87.17000, 115.58730
 1200,   1.52580,  88.62000, 103.05688
 1201,   0.10600,  77.39000,  87.41127
 1202,   0.10570,  70.66000,  74.32138
 1203,   0.50180,  63.63000,  64.81765
 1204,   0.20690,  54.79000,  55.79824
 1205,   0.50510,  50.16000,  49.34492
 1206,   0.61350,  51.74000,  44.35004
 1207,   0.95870,  49.44000,  41.44105
 1208,   0.16140,  44.12000,  36.11159
 1209,   0.72070,  41.95000,  33.69701
 1210,   0.32230,  40.24000,  30.23320
 1211,   0.50790,  38.49000,  28.01711
 1212,   0.25460,  37.87000,  25.24522
 1213,   0.20060,  35.81000,  22.73183
 1214,   0.09150,  33.81000,  20.39979
 1215,   0.08400,  34.10000,  20.52532
 1216,   0.06990,  31.76000,  20.63634
 1217,   0.05140,  31.30000,  20.73364
 1218,   0.02980,  30.81000,  20.81794
 1219,   0.02120,  29.07000,  20.88993
 1220,   0.02780,  27.67000,  20.95028
 1221,   0.02570,  26.71000,  20.99964
 1222,   0.02340,  26.71000,  21.03863
 1223,   0.01580,  26.46000,  21.06783
 1224,   0.01330,  24.71000,  21.08780
 1225,   0.30610,  24.00000,  21.09960
 1226,   0.00420,  24.97000,  21.10364
 1227,   0.00500,  23.26000,  21.10029
 1228,   0.00510,  22.57000,  21.08994
 1229,   0.00300,  22.31000,  21.07296
 1230,   0.00410,  22.31000,  21.04972
 1231,   0.01380,  20.94000,  21.02058
 1232,   0.03360,  20.94000,  20.98595
 1233,   0.04700,  20.68000,  20.94621
 1234,   0.04990,  20.68000,  20.90175
 1235,   0.07280,  19.78000,  20.85294
 1236,   0.07190,  19.78000,  20.80016
 1237,   0.07710,  19.05000,  20.74375
 1238,   0.08940,  19.44000,  20.68402
 1239,   0.08140,  19.91000,  20.62129
 1240,   0.06470,  19.25000,  20.55578
 1241,   0.04320,  18.81000,  20.48767
 1242,   0.03020,  18.35000,  20.41710
 1243,   0.01560,  18.35000,  20.34421
 1244,   0.01220,  18.35000,  20.26911
 1245,   0.01100,  17.45000,  20.19191
 1246,   0.01060,  17.01000,  20.11273
 1247,   0.00750,  17.63000,  20.03168
 1248,   0.00430,  17.80000,  19.94886
