 Optimized Parameter
a1 = ,       0.143042
a2 = ,       0.130756
a3 = ,       0.107708
a4 = ,       0.009635
b1 = ,       0.082909
b2 = ,       0.044447
z1 = ,      47.891003
z2 = ,      58.731998
z3 = ,       4.241359
s1 = ,       2.155989
s2 = ,      15.021837
s3 = ,      36.030895
Er = ,  126894.093750
NS = ,       0.915985

 No,rain(mm/h),q_obs(m3/s),q_cal(m3/s)
  617,   2.31020,  55.62000,  38.07845
  618,   2.15400,  55.97000,  39.84265
  619,   2.00990,  53.68000,  41.47440
  620,   1.86040,  54.48000,  42.93444
  621,   4.10810,  54.62000,  44.99418
  622,   3.71920,  52.63000,  47.36889
  623,   4.02750,  53.12000,  50.06536
  624,   2.73170,  55.27000,  52.54984
  625,   2.53410,  54.98000,  54.77473
  626,   1.49990,  60.17000,  56.42685
  627,   1.45430,  64.02000,  57.59840
  628,   1.39500,  66.42000,  58.36256
  629,   1.28730,  63.96000,  58.76508
  630,   1.18170,  63.57000,  58.84666
  631,   1.08540,  61.27000,  58.64597
  632,   1.03720,  58.45000,  58.21254
  633,   1.19080,  54.43000,  57.65513
  634,   1.33700,  54.51000,  57.05754
  635,   1.59530,  51.73000,  56.52309
  636,   1.76090,  51.75000,  56.10070
  637,   1.84990,  50.79000,  55.80162
  638,   1.86430,  50.79000,  55.60828
  639,   1.74290,  54.83000,  55.46035
  640,   1.64850,  54.52000,  55.31919
  641,   1.54210,  57.75000,  55.15054
  642,   1.40820,  57.76000,  54.91878
  643,   1.28110,  57.90000,  54.59910
  644,   1.17050,  58.02000,  54.17864
  645,   1.07290,  52.40000,  53.65286
  646,   0.98590,  52.46000,  53.02298
  647,   0.90780,  49.43000,  52.29412
  648,   0.83730,  47.14000,  51.47391
  649,   0.81290,  45.10000,  50.58477
  650,   0.74670,  44.51000,  49.63099
  651,   0.68740,  45.07000,  48.61894
  652,   0.63390,  42.31000,  47.55619
  653,   0.58560,  42.17000,  46.45094
  654,   0.54170,  39.14000,  45.31146
  655,   0.50180,  38.00000,  44.14595
  656,   0.47470,  37.14000,  42.96530
  657,   0.55560,  36.03000,  41.81421
  658,   0.77110,  35.38000,  40.77207
  659,   0.92900,  34.91000,  39.88030
  660,   1.28380,  34.21000,  39.23517
  661,   1.69830,  34.10000,  38.92873
  662,   1.97740,  34.28000,  38.98371
  663,   1.94430,  35.75000,  39.30935
  664,   1.99620,  37.03000,  39.85998
  665,   1.81960,  38.00000,  40.52107
  666,   1.65210,  39.14000,  41.20495
  667,   1.49350,  39.95000,  41.84591
  668,   1.35280,  39.27000,  42.39914
  669,   1.23240,  39.55000,  42.83752
  670,   1.16920,  39.33000,  43.16032
  671,   1.11370,  38.37000,  43.37091
  672,   1.03740,  37.23000,  43.46632
  673,   1.08320,  36.69000,  43.48632
  674,   0.94970,  35.93000,  43.40303
  675,   0.85180,  35.03000,  43.20776
  676,   0.77090,  33.93000,  42.90073
  677,   0.70460,  33.41000,  42.48827
  678,   0.64690,  32.68000,  41.97944
  679,   0.77930,  32.35000,  41.44585
  680,   1.05120,  31.12000,  40.99023
  681,   1.45950,  30.76000,  40.73736
  682,   1.94920,  30.07000,  40.80938
  683,   2.06910,  30.82000,  41.17440
  684,   2.22190,  32.18000,  41.81506
  685,   2.44550,  34.00000,  42.73819
  686,   2.44860,  31.82000,  43.87224
  687,   2.51180,  34.22000,  45.17893
  688,   2.40850,  36.28000,  46.57085
  689,   2.16430,  36.75000,  47.93177
  690,   1.91970,  36.90000,  49.17122
  691,   2.28720,  38.85000,  50.42437
  692,   1.85520,  39.50000,  51.52976
  693,   1.42670,  38.85000,  52.36433
  694,   1.25730,  39.24000,  52.92168
  695,   1.14350,  38.85000,  53.21869
  696,   1.04250,  38.45000,  53.27586
  697,   1.04640,  38.06000,  53.14706
  698,   0.94240,  37.51000,  52.84050
  699,   0.85240,  36.72000,  52.36934
  700,   0.77350,  35.82000,  51.74950
  701,   0.70380,  35.46000,  50.99818
  702,   0.64190,  33.98000,  50.13293
  703,   0.58670,  33.57000,  49.17102
  704,   0.53730,  32.80000,  48.12894
  705,   0.67000,  31.20000,  47.08124
  706,   1.24940,  32.50000,  46.23521
  707,   1.67480,  31.45000,  45.69886
  708,   1.71810,  31.96000,  45.42530
  709,   1.94620,  32.40000,  45.43649
  710,   2.14830,  34.35000,  45.73751
  711,   2.06060,  37.15000,  46.23221
  712,   2.12990,  39.56000,  46.89563
  713,   1.90550,  40.19000,  47.60833
  714,   1.78510,  43.92000,  48.31120
  715,   1.56290,  46.81000,  48.92425
  716,   1.47460,  43.66000,  49.43083
  717,   1.29000,  43.57000,  49.78707
  718,   1.17290,  43.70000,  49.98302
  719,   1.03680,  40.81000,  50.00649
  720,   0.92780,  40.38000,  49.85903
  721,   0.95270,  40.66000,  49.58855
  722,   0.84040,  39.07000,  49.18810
  723,   0.74830,  38.37000,  48.66052
  724,   0.67010,  38.22000,  48.01414
  725,   0.60260,  36.84000,  47.26039
  726,   0.54380,  36.15000,  46.41238
  727,   0.49650,  35.56000,  45.48521
  728,   0.93060,  34.41000,  44.65224
  729,   1.45950,  34.38000,  44.07930
  730,   2.01040,  34.55000,  43.90005
  731,   2.39880,  34.15000,  44.15999
  732,   2.73430,  35.58000,  44.87177
  733,   3.06510,  37.87000,  46.03836
  734,   3.22060,  40.39000,  47.59830
  735,   3.30880,  44.12000,  49.47652
  736,   3.15530,  50.25000,  51.53007
  737,   2.75700,  53.35000,  53.56366
  738,   2.34020,  56.43000,  55.41901
  739,   1.99300,  56.37000,  56.99792
  740,   1.75160,  56.37000,  58.26236
  741,   1.55030,  56.52000,  59.19982
  742,   1.37900,  53.32000,  59.81440
  743,   1.23130,  53.64000,  60.12104
  744,   1.10310,  51.06000,  60.14154
  745,   1.12230,  47.95000,  59.94548
  746,   0.98540,  44.63000,  59.53763
  747,   0.87090,  44.65000,  58.93167
  748,   0.77360,  44.65000,  58.14632
  749,   0.69020,  44.74000,  57.20294
  750,   0.61820,  41.57000,  56.12381
  751,   0.55560,  43.76000,  54.93102
  752,   0.67520,  41.44000,  53.70393
  753,   1.17950,  41.23000,  52.63319
  754,   1.75210,  40.65000,  51.88855
  755,   1.91960,  41.23000,  51.46345
  756,   2.11880,  44.13000,  51.35955
  757,   2.39510,  48.03000,  51.60003
  758,   2.66070,  51.56000,  52.19543
  759,   2.88270,  57.76000,  53.13517
  760,   2.73470,  64.16000,  54.28352
  761,   2.42890,  64.27000,  55.47942
  762,   2.05860,  67.42000,  56.57511
  763,   1.68730,  67.66000,  57.45612
  764,   1.50110,  64.73000,  58.09744
  765,   1.32300,  61.78000,  58.48508
  766,   1.14520,  62.27000,  58.61125
  767,   1.00030,  58.72000,  58.48392
  768,   1.66010,  55.58000,  58.38084
  769,   1.30190,  55.38000,  58.17884
  770,   0.90220,  55.38000,  57.76903
  771,   1.25950,  58.92000,  57.32151
  772,   1.26060,  59.02000,  56.85060
  773,   0.58340,  59.88000,  56.14135
  774,   0.58850,  59.80000,  55.25649
  775,   1.24860,  59.34000,  54.46556
  776,   1.40960,  59.34000,  53.81131
  777,   1.83720,  59.52000,  53.41443
  778,   2.62190,  59.52000,  53.48521
  779,   2.63700,  59.02000,  53.92551
  780,   2.94580,  62.75000,  54.75232
  781,   3.25010,  63.23000,  55.97289
  782,   3.28740,  60.00000,  57.49919
  783,   3.28320,  64.10000,  59.24503
  784,   3.41520,  64.03000,  61.18609
  785,   4.27980,  64.17000,  63.54562
  786,   5.84450,  63.52000,  66.72665
  787,   6.23170,  63.70000,  70.64130
  788,   6.31720,  74.48000,  75.11169
  789,   5.25240,  89.28000,  79.60875
  790,   4.12000, 103.83000,  83.69666
  791,   4.41400, 107.76000,  87.51630
  792,   4.61920, 114.96000,  91.15122
  793,   4.39200, 116.78000,  94.52471
  794,   4.14170, 124.14000,  97.57233
  795,   4.66260, 124.47000, 100.50514
  796,   4.86070, 132.27000, 103.38161
  797,   6.91720, 141.81000, 117.71667
  798,   8.30130, 161.87000, 142.61209
  799,   8.93200, 183.13000, 166.81252
  800,   9.12890, 204.16000, 196.26732
  801,   9.22820, 235.78000, 223.91153
  802,   8.28270, 253.20000, 233.33472
  803,  10.23430, 266.84000, 261.03897
  804,  10.07180, 287.72000, 278.65897
  805,   8.50540, 310.42001, 274.76212
  806,   8.49880, 320.03000, 272.82593
  807,   5.88750, 318.62000, 244.65662
  808,   4.67500, 297.23999, 213.52571
  809,   4.12600, 284.89999, 196.20972
  810,   2.97740, 259.82001, 178.73779
  811,   2.50880, 230.57001, 161.71931
  812,   2.31510, 210.28000, 146.60770
  813,   0.79500, 195.37000, 139.21640
  814,   0.64930, 187.46001, 135.48505
  815,   2.63580, 168.30000, 132.05588
  816,   2.31510, 160.63000, 128.79846
  817,   0.72140, 151.80000, 125.18394
  818,   0.92900, 145.58000, 121.40469
  819,   0.45130, 140.92999, 117.38393
  820,   0.36050, 133.05000, 113.19349
  821,   0.86410, 125.22000, 109.08967
  822,   0.35160, 121.38000, 104.93224
  823,   0.62740, 116.89000, 100.87527
  824,   0.82440, 114.38000,  97.01133
  825,   1.02630, 108.78000,  93.41193
  826,   1.72280, 106.44000,  90.29464
  827,   1.44310, 103.43000,  87.49769
  828,   1.86510, 100.57000,  85.12511
  829,   1.47920,  97.97000,  82.98336
  830,   1.35980,  94.96000,  81.00745
  831,   1.31990,  94.96000,  79.17116
  832,   1.10020,  93.36000,  77.39231
  833,   0.94220,  91.25000,  75.62656
  834,   0.81280,  91.25000,  73.84863
  835,   0.65490,  86.52000,  72.02935
  836,   0.57540,  83.02000,  70.17255
  837,   1.59610,  81.20000,  68.64872
  838,   0.65560,  78.24000,  67.08862
  839,   0.51510,  77.15000,  65.47134
  840,   0.74190,  75.71000,  63.90377
  841,   0.48420,  73.16000,  62.30701
  842,   0.44870,  71.07000,  60.69392
  843,   0.51750,  71.07000,  59.10947
  844,   0.50150,  70.10000,  57.56010
  845,   0.36590,  67.48000,  56.01042
  846,   0.46170,  66.92000,  54.51001
  847,   0.69950,  66.76000,  53.14433
  848,   1.01250,  62.47000,  52.00353
  849,   1.13700,  61.88000,  51.09243
  850,   1.46000,  61.69000,  50.47826
  851,   1.50030,  62.20000,  50.11565
  852,   1.44760,  62.62000,  49.93518
  853,   1.40920,  61.41000,  49.88525
  854,   1.40660,  61.06000,  49.93605
  855,   1.25630,  61.06000,  50.01381
  856,   1.14810,  61.84000,  50.07467
  857,   0.95270,  61.70000,  50.05554
  858,   0.82340,  62.16000,  49.93016
  859,   0.68980,  61.97000,  49.67787
  860,   0.71300,  61.97000,  49.33638
  861,   2.78520,  61.82000,  49.61994
  862,   0.65140,  62.35000,  49.67516
  863,   0.65940,  56.98000,  49.55333
  864,   0.78410,  61.66000,  49.33552
  865,   0.30490,  57.37000,  48.88461
  866,   0.19540,  57.73000,  48.21968
  867,   0.18860,  54.69000,  47.39247
  868,   0.15160,  53.07000,  46.43511
  869,   0.15390,  52.07000,  45.38737
  870,   0.22090,  52.47000,  44.30289
  871,   0.43250,  50.94000,  43.27223
  872,   1.04080,  48.11000,  42.49780
  873,   1.97210,  47.25000,  42.24235
  874,   2.39010,  49.74000,  42.53357
  875,   2.77960,  45.65000,  43.37710
  876,   2.00900,  50.50000,  44.38376
  877,   2.09350,  48.71000,  45.53318
  878,   1.32070,  48.71000,  46.52178
  879,   1.27510,  42.63000,  47.35714
  880,   0.95540,  49.16000,  47.95562
  881,   0.79830,  48.27000,  48.30896
  882,   0.57980,  48.27000,  48.39322
  883,   0.46860,  48.26000,  48.22863
  884,   0.37130,  46.80000,  47.83864
  885,   0.30090,  47.24000,  47.25314
  886,   0.27670,  46.23000,  46.51321
  887,   0.22590,  45.21000,  45.64383
  888,   0.21700,  45.07000,  44.67998
  889,   0.18740,  44.61000,  43.64318
  890,   0.16530,  44.05000,  42.55356
  891,   0.14770,  43.49000,  41.42889
  892,   0.13330,  42.94000,  40.28453
  893,   0.12140,  42.46000,  39.13350
  894,   0.11130,  42.19000,  37.98659
  895,   0.10280,  41.52000,  36.85269
  896,   0.10380,  40.64000,  35.74173
  897,   0.69300,  41.03000,  34.85745
  898,   1.48740,  39.90000,  34.42467
  899,   2.53640,  40.76000,  34.69852
  900,   1.58390,  40.19000,  35.20191
  901,   1.76590,  41.74000,  35.93830
  902,   2.34770,  43.41000,  37.04112
  903,   1.69950,  44.82000,  38.19977
  904,   1.37410,  47.44000,  39.27892
  905,   1.23800,  49.17000,  40.23706
  906,   0.92440,  48.83000,  40.98407
  907,   0.60740,  48.36000,  41.45096
  908,   0.45880,  46.90000,  41.64343
  909,   0.37650,  46.90000,  41.59132
  910,   0.29690,  44.06000,  41.32170
  911,   0.25300,  42.16000,  40.87021
  912,   0.21960,  41.75000,  40.27031
  913,   0.20330,  39.89000,  39.55558
  914,   0.19570,  38.99000,  38.75643
  915,   0.15820,  37.71000,  37.88765
  916,   0.15960,  38.46000,  36.97454
  917,   0.12860,  38.68000,  36.02654
  918,   0.13490,  37.39000,  35.06386
  919,   0.15150,  36.97000,  34.10584
  920,   0.72980,  35.31000,  33.35497
  921,   1.43720,  35.31000,  33.00993
  922,   1.48490,  34.64000,  33.00085
  923,   2.40980,  34.64000,  33.56198
  924,   2.76690,  39.33000,  34.67999
  925,   2.87140,  39.53000,  36.25364
  926,   3.99210,  41.07000,  38.53770
  927,   1.60280,  40.49000,  40.55143
  928,   1.75750,  39.76000,  42.38145
  929,   1.59230,  39.89000,  43.99088
  930,   0.69740,  39.89000,  45.11012
  931,   0.46900,  39.50000,  45.75694
  932,   0.37340,  38.99000,  45.99516
  933,   0.31580,  38.60000,  45.89213
  934,   0.29000,  37.34000,  45.51506
  935,   0.23810,  36.60000,  44.91094
  936,   0.22800,  36.46000,  44.13307
  937,   0.19800,  35.23000,  43.21845
  938,   0.17470,  35.58000,  42.19978
  939,   0.16160,  35.58000,  41.10717
  940,   0.14040,  34.93000,  39.96229
  941,   0.13310,  34.93000,  38.78725
  942,   0.11650,  34.93000,  37.59653
  943,   0.33560,  34.05000,  36.48024
  944,   0.57490,  31.48000,  35.51455
  945,   1.53960,  31.48000,  34.99919
  946,   2.60010,  29.94000,  35.19476
  947,   2.72850,  31.06000,  35.98528
  948,   1.23850,  34.10000,  36.73309
  949,   1.23060,  36.79000,  37.43557
  950,   1.48090,  35.90000,  38.17742
  951,   1.16440,  35.90000,  38.83515
  952,   1.21000,  36.30000,  39.43426
  953,   0.82090,  37.32000,  39.85027
  954,   0.81770,  39.35000,  40.11702
  955,   0.70290,  39.35000,  40.22541
  956,   0.50330,  39.35000,  40.14197
  957,   0.35150,  39.35000,  39.85876
  958,   0.28410,  39.21000,  39.40013
  959,   0.24110,  37.54000,  38.79526
  960,   0.19050,  37.03000,  38.06612
  961,   0.17140,  35.42000,  37.24182
  962,   0.17430,  35.42000,  36.35352
  963,   0.13670,  34.93000,  35.41277
  964,   0.14660,  33.72000,  34.44501
  965,   0.11250,  33.72000,  33.45572
  966,   0.12610,  32.21000,  32.46530
  967,   0.15580,  31.35000,  31.49505
  968,   0.42160,  31.05000,  30.64011
  969,   0.77310,  30.22000,  30.00197
  970,   1.36580,  30.81000,  29.73775
  971,   2.25750,  30.16000,  30.06549
  972,   1.89800,  29.80000,  30.73087
  973,   1.61310,  31.81000,  31.55627
  974,   1.58150,  31.81000,  32.48575
  975,   1.70640,  34.40000,  33.52665
  976,   1.03280,  34.40000,  34.41697
  977,   0.58550,  41.25000,  35.02953
  978,   0.37650,  41.25000,  35.34786
  979,   0.33150,  41.97000,  35.41736
  980,   0.26120,  41.85000,  35.26795
  981,   0.24670,  39.73000,  34.94423
  982,   0.19550,  39.73000,  34.47077
  983,   0.19450,  37.18000,  33.88532
  984,   0.15330,  35.58000,  33.20521
  985,   0.13650,  35.58000,  32.45320
  986,   0.20780,  35.58000,  31.67730
  987,   0.12750,  32.37000,  30.86465
  988,   0.18850,  32.37000,  30.05279
  989,   0.12000,  32.37000,  29.22775
  990,   0.17650,  32.37000,  28.42049
  991,   0.12030,  32.37000,  27.61731
  992,   0.12190,  30.58000,  26.82677
  993,   0.14490,  30.58000,  26.06249
  994,   0.39480,  28.77000,  25.41051
  995,   1.44010,  28.77000,  25.20206
  996,   1.54770,  29.58000,  25.37760
  997,   1.90030,  29.58000,  25.96782
  998,   2.05420,  29.49000,  26.92555
  999,   1.28740,  29.49000,  27.90239
 1000,   0.74910,  29.49000,  28.70243
 1001,   0.42800,  29.49000,  29.24737
 1002,   0.30700,  29.49000,  29.54588
 1003,   0.27870,  29.49000,  29.63862
 1004,   0.27770,  32.49000,  29.56887
 1005,   0.24370,  32.49000,  29.36133
 1006,   0.22970,  31.30000,  29.04358
 1007,   0.18810,  30.15000,  28.62924
 1008,   0.19610,  29.68000,  28.14663
 1009,   0.11940,  29.02000,  27.59038
 1010,   0.11230,  29.42000,  26.98038
 1011,   0.09800,  29.42000,  26.33037
 1012,   0.08990,  27.48000,  25.65361
 1013,   0.08320,  25.99000,  24.96121
 1014,   0.07740,  26.74000,  24.26230
 1015,   0.07250,  25.37000,  23.56438
 1016,   0.06830,  22.87000,  22.87350
 1017,   0.07170,  22.95000,  22.19681
 1018,   0.08030,  23.92000,  21.54146
 1019,   0.10530,  25.49000,  20.91821
 1020,   0.59620,  26.62000,  20.49056
 1021,   1.48130,  26.62000,  20.51539
 1022,   2.73260,  26.62000,  21.31006
 1023,   1.42690,  30.88000,  22.25996
 1024,   1.11710,  30.88000,  23.21588
 1025,   0.86710,  34.31000,  24.08121
 1026,   0.46450,  34.93000,  24.73079
 1027,   0.32410,  33.16000,  25.15695
 1028,   0.24710,  32.59000,  25.37753
 1029,   0.20810,  32.50000,  25.42161
 1030,   0.17870,  30.58000,  25.31715
 1031,   0.15580,  29.16000,  25.08994
 1032,   0.13750,  28.07000,  24.76307
 1033,   0.12860,  27.20000,  24.35888
 1034,   0.12790,  26.25000,  23.89846
 1035,   0.10200,  24.98000,  23.39050
 1036,   0.09250,  24.98000,  22.84783
 1037,   0.08470,  24.98000,  22.28140
 1038,   0.07820,  22.66000,  21.70047
 1039,   0.07620,  21.25000,  21.11393
 1040,   0.10050,  18.27000,  20.53755
 1041,   1.33840,  20.20000,  20.38848
 1042,   2.55280,  20.10000,  20.97950
 1043,   2.78960,  21.85000,  22.21980
 1044,   0.81550,  24.51000,  23.29307
 1045,   2.94010,  24.93000,  24.93187
 1046,   2.92650,  24.93000,  26.98791
 1047,   2.82520,  31.92000,  29.31131
 1048,   1.92660,  33.88000,  31.51593
 1049,   1.15480,  34.08000,  33.34414
 1050,   0.95510,  33.00000,  34.79025
 1051,   0.59910,  32.96000,  35.80225
 1052,   0.43990,  33.14000,  36.41038
 1053,   0.36850,  31.54000,  36.67234
 1054,   0.31400,  29.17000,  36.64291
 1055,   0.27130,  29.17000,  36.37226
 1056,   0.23700,  26.70000,  35.90516
 1057,   0.22120,  26.70000,  35.28506
 1058,   0.22270,  26.70000,  34.55342
 1059,   0.17050,  26.70000,  33.72601
 1060,   0.15210,  26.70000,  32.82747
 1061,   0.13670,  26.70000,  31.87887
 1062,   0.12450,  26.70000,  30.89828
 1063,   0.13670,  23.19000,  29.90829
 1064,   0.66100,  21.77000,  29.09750
 1065,   1.96610,  22.23000,  28.87156
 1066,   2.69790,  22.92000,  29.34890
 1067,   3.02640,  23.24000,  30.47908
 1068,   2.74490,  22.92000,  32.01149
 1069,   2.91050,  25.35000,  33.89501
 1070,   2.79340,  25.35000,  35.99131
 1071,   2.36110,  25.35000,  38.08475
 1072,   1.43880,  25.35000,  39.84364
 1073,   0.74680,  26.84000,  41.08988
 1074,   0.64200,  26.84000,  41.88653
 1075,   0.41910,  26.84000,  42.24873
 1076,   0.34550,  26.84000,  42.24329
 1077,   0.93480,  26.84000,  42.14789
 1078,   0.25390,  26.84000,  41.75650
 1079,   0.22190,  26.84000,  41.12830
 1080,   0.38310,  24.51000,  40.37676
 1081,   0.18170,  24.51000,  39.47082
 1082,   0.18040,  24.27000,  38.45486
 1083,   1.23140,  24.27000,  37.71592
 1084,   0.91070,  24.27000,  37.09508
 1085,   0.67040,  24.27000,  36.49369
 1086,   0.12180,  24.27000,  35.73160
 1087,   0.19980,  24.51000,  34.87915
 1088,   0.32860,  24.17000,  34.00925
 1089,   0.40170,  24.99000,  33.16040
 1090,   0.60810,  24.99000,  32.40683
 1091,   0.70760,  24.99000,  31.76969
 1092,   1.25830,  24.88000,  31.41465
 1093,   0.90850,  24.88000,  31.16718
 1094,   1.94450,  25.97000,  31.35222
 1095,   1.05120,  25.05000,  31.57449
 1096,   0.57870,  25.29000,  31.66541
 1097,   0.88970,  25.29000,  31.75640
 1098,   0.58730,  28.75000,  31.74537
 1099,   0.33190,  28.84000,  31.56951
 1100,   0.45520,  28.84000,  31.30810
 1101,   0.19570,  28.56000,  30.89630
 1102,   0.25890,  28.31000,  30.39294
 1103,   0.15550,  27.40000,  29.78939
 1104,   0.15590,  26.43000,  29.11477
 1105,   0.08890,  25.30000,  28.37008
 1106,   0.18150,  25.30000,  27.61019
 1107,   0.13860,  25.30000,  26.83288
 1108,   0.07730,  23.47000,  26.03044
 1109,   0.12780,  22.20000,  25.23441
 1110,   0.08940,  21.35000,  24.43969
 1111,   0.26680,  21.25000,  23.71423
 1112,   0.66250,  22.76000,  23.18311
 1113,   1.00540,  20.39000,  22.92402
 1114,   1.88710,  19.09000,  23.17421
 1115,   1.42660,  21.75000,  23.66495
 1116,   1.35930,  25.35000,  24.31487
 1117,   1.45270,  25.35000,  25.11221
 1118,   1.58280,  25.35000,  26.05835
 1119,   0.96010,  25.35000,  26.90140
 1120,   0.86840,  31.39000,  27.62321
 1121,   0.89750,  31.18000,  28.25138
 1122,   0.73390,  31.53000,  28.74426
 1123,   0.35920,  30.14000,  29.00053
 1124,   0.29450,  29.42000,  29.04737
 1125,   0.18970,  28.69000,  28.89507
 1126,   0.15780,  27.34000,  28.57834
 1127,   0.14730,  26.09000,  28.13338
 1128,   0.12090,  25.45000,  27.58461
 1129,   0.11240,  23.72000,  26.95830
 1130,   0.16910,  23.72000,  26.29759
 1131,   0.08870,  22.52000,  25.59081
 1132,   0.10160,  21.46000,  24.86049
 1133,   0.07330,  20.91000,  24.11072
 1134,   0.09630,  20.52000,  23.36202
 1135,   0.09320,  19.66000,  22.62168
 1136,   0.55610,  16.99000,  22.05076
 1137,   1.91100,  17.59000,  22.07064
 1138,   2.47350,  19.42000,  22.73886
 1139,   2.80390,  22.35000,  24.01525
 1140,   2.62390,  24.50000,  25.69099
 1141,   2.31140,  29.36000,  27.55417
 1142,   2.32320,  28.40000,  29.54548
 1143,   1.50310,  28.40000,  31.33954
 1144,   1.27590,  30.05000,  32.88263
 1145,   0.88610,  30.00000,  34.08155
 1146,   0.64890,  29.60000,  34.91860
 1147,   0.43740,  29.68000,  35.39286
 1148,   0.28260,  28.93000,  35.52681
 1149,   0.24510,  27.67000,  35.38120
 1150,   0.20120,  27.67000,  35.00460
 1151,   0.17480,  24.37000,  34.44348
 1152,   0.15360,  22.66000,  33.73801
 1153,   0.14330,  22.20000,  32.92486
 1154,   0.15040,  20.81000,  32.03972
 1155,   0.11140,  20.20000,  31.09586
 1156,   0.12450,  21.44000,  30.12169
 1157,   0.09000,  21.20000,  29.12384
 1158,   0.10120,  21.60000,  28.12295
 1159,   0.29210,  21.20000,  27.19513
 1160,   1.24990,  18.33000,  26.65480
 1161,   1.84890,  19.87000,  26.62309
 1162,   2.43920,  19.63000,  27.18562
 1163,   2.64310,  21.85000,  28.27330
 1164,   1.46490,  20.83000,  29.36479
 1165,   2.09720,  24.49000,  30.65731
 1166,   2.62730,  25.36000,  32.26838
 1167,   1.83490,  25.36000,  33.84469
 1168,   1.35200,  25.36000,  35.21421
 1169,   0.89910,  25.36000,  36.25514
 1170,   0.55240,  28.21000,  36.91175
 1171,   0.38050,  27.99000,  37.20345
 1172,   0.26580,  26.83000,  37.16881
 1173,   0.23760,  25.46000,  36.87064
 1174,   0.19210,  25.46000,  36.35531
 1175,   0.18810,  21.50000,  35.67541
 1176,   0.14650,  20.24000,  34.86137
 1177,   0.14390,  19.24000,  33.95152
 1178,   0.13300,  18.32000,  32.97408
 1179,   0.10900,  18.20000,  31.94748
 1180,   0.10550,  16.68000,  30.89350
 1181,   0.08660,  17.95000,  29.82427
 1182,   0.08710,  17.70000,  28.75589
 1183,   0.08510,  16.84000,  27.70002
 1184,   0.63860,  15.24000,  26.85098
 1185,   1.75390,  15.23000,  26.54546
 1186,   2.53780,  17.04000,  26.92926
 1187,   2.81110,  19.12000,  27.93767
 1188,   2.61140,  20.64000,  29.35499
 1189,   3.23970,  22.84000,  31.28437
 1190,   3.04930,  24.28000,  33.52714
 1191,   1.92760,  24.28000,  35.61380
 1192,   1.58890,  24.28000,  37.44108
 1193,   1.29450,  24.28000,  38.94625
 1194,   1.03400,  24.28000,  40.09554
 1195,   0.58060,  24.28000,  40.80246
 1196,   0.39070,  24.28000,  41.09267
 1197,   0.43100,  24.28000,  41.06798
 1198,   0.30910,  23.21000,  40.75741
 1199,   0.21900,  23.21000,  40.19764
 1200,   0.16250,  19.33000,  39.43141
 1201,   0.16440,  18.09000,  38.51397
 1202,   0.15180,  17.09000,  37.48540
 1203,   0.11430,  17.53000,  36.36992
 1204,   0.11910,  16.80000,  35.20152
 1205,   0.08530,  17.64000,  33.99447
 1206,   0.10900,  17.99000,  32.77948
 1207,   0.10700,  17.39000,  31.57200
 1208,   0.97690,  14.80000,  30.67492
 1209,   2.07660,  17.30000,  30.39769
 1210,   2.43010,  15.69000,  30.72550
 1211,   2.66060,  15.80000,  31.59861
 1212,   2.54740,  18.97000,  32.84927
 1213,   2.73610,  22.17000,  34.44288
 1214,   2.52900,  22.17000,  36.21632
 1215,   1.92590,  25.31000,  37.90805
 1216,   1.61850,  25.31000,  39.41364
 1217,   0.99010,  25.31000,  40.54667
 1218,   0.76460,  29.71000,  41.30052
 1219,   0.65690,  28.56000,  41.71383
 1220,   0.54960,  26.72000,  41.82098
 1221,   0.38640,  25.52000,  41.63371
 1222,   0.23540,  23.48000,  41.16877
 1223,   0.15920,  23.48000,  40.46744
 1224,   0.14080,  20.08000,  39.58401
 1225,   0.14120,  18.50000,  38.56924
 1226,   0.10940,  17.56000,  37.45350
 1227,   0.08580,  16.57000,  36.26444
 1228,   0.07110,  18.09000,  35.02738
 1229,   0.06540,  18.45000,  33.76563
 1230,   0.05870,  18.37000,  32.49729
 1231,   0.08410,  18.27000,  31.24723
 1232,   0.32300,  13.97000,  30.10585
 1233,   1.11050,  14.88000,  29.32547
 1234,   1.64700,  17.69000,  29.01501
 1235,   1.97580,  20.52000,  29.18460
 1236,   2.14840,  23.47000,  29.78438
 1237,   2.19220,  23.47000,  30.72736
 1238,   2.15120,  27.11000,  31.91332
 1239,   1.93630,  27.45000,  33.20317
 1240,   1.26520,  29.58000,  34.33492
 1241,   0.98340,  25.68000,  35.23586
 1242,   0.56960,  25.61000,  35.80794
 1243,   0.40840,  23.42000,  36.06285
 1244,   0.23920,  22.40000,  36.01078
 1245,   0.20930,  20.04000,  35.70980
 1246,   0.16670,  18.54000,  35.20396
 1247,   0.16260,  18.08000,  34.54287
 1248,   0.13970,  17.00000,  33.76079
 1249,   0.12220,  16.34000,  32.88768
 1250,   0.07560,  16.64000,  31.93826
 1251,   0.05480,  16.71000,  30.93349
 1252,   0.05140,  17.20000,  29.89616
 1253,   0.04010,  17.81000,  28.84175
 1254,   0.06740,  17.66000,  27.79543
 1255,   0.33650,  17.30000,  26.85738
 1256,   0.79030,  17.30000,  26.16612
 1257,   1.19520,  15.78000,  25.81055
 1258,   1.45840,  15.47000,  25.80878
 1259,   1.60250,  16.31000,  26.13104
 1260,   1.57460,  18.73000,  26.69287
